crf,filesize,bitrate,vmaf
63,27390,12876.535229476405,61.027776
61,40815,19187.870952576835,70.633611
60,46511,21865.66374801669,73.742332
59,52465,24664.747017688194,76.270204
58,57829,27186.46059822531,78.320968
56,67210,31596.638655462182,81.825786
55,72989,34313.451254627726,83.328883
54,79812,37521.06716812599,84.898283
53,84814,39872.59799024505,85.937451
51,94507,44429.452900041135,87.522964
50,100332,47167.89093259681,88.324835
49,107571,50571.07598284069,89.238218
48,114326,53746.72386437092,89.986438
46,129618,60935.7701122407,91.485588
45,137362,64576.36481165893,92.231606
44,149357,70215.43162719633,92.878051
43,156282,73470.99958864666,93.250731
42,169323,79601.80995475114,93.876164
40,186545,87698.1841687724,94.664196
39,198931,93521.067168126,95.083977
38,209651,98560.7333842628,95.405904
37,223309,104981.60662866547,95.643907
36,236297,111087.50073455957,95.866155
35,251956,118449.08033143326,96.124105
34,270869,127340.42428160076,96.291761
33,287507,135162.24951519066,96.436716
31,325577,153059.64623611682,96.740715
30,340296,159979.3148028442,96.857312
19,598397,281317.2709643298,97.62632
18,628392,295418.46388905216,97.672649
14,785601,369325.26297232177,97.870339
12,903366,424688.7230416642,97.998814
10,1041460,489609.2143150966,98.143953
7,1450151,681742.2577422578,98.239912
3,2732129,1284423.3413645178,98.470035
1,2861611,1345295.1754128225,98.485008